Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/asynch,209,0,8500.0,9245.636807174787,605.5241000140086,29623.201899928972,565.5119617224881,3.58582860445229,0.0,8500,11000,13000,14000,17000,21000,26000,28000,30000,30000,30000
,Aggregated,209,0,8500.0,9245.636807174787,605.5241000140086,29623.201899928972,565.5119617224881,3.58582860445229,0.0,8500,11000,13000,14000,17000,21000,26000,28000,30000,30000,30000
