Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/asynch,194,0,910.0,981.5427139173406,230.88709998410195,3679.970300057903,565.1030927835052,3.325029722157134,0.0,920,1000,1100,1200,1500,2000,2700,2800,3700,3700,3700
,Aggregated,194,0,910.0,981.5427139173406,230.88709998410195,3679.970300057903,565.1030927835052,3.325029722157134,0.0,920,1000,1100,1200,1500,2000,2700,2800,3700,3700,3700
