Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/baseline,138,0,130.0,148.92486375891536,59.93629992008209,735.9268999425694,99.44927536231884,2.365711156156359,0.0,130,160,170,180,230,270,330,390,740,740,740
,Aggregated,138,0,130.0,148.92486375891536,59.93629992008209,735.9268999425694,99.44927536231884,2.365711156156359,0.0,130,160,170,180,230,270,330,390,740,740,740
