Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/asynch,197,0,840.0,896.3854522828419,207.14099996257573,2715.4913999838755,565.0304568527919,3.4020563314905496,0.0,840,960,1100,1100,1400,1700,2200,2300,2700,2700,2700
,Aggregated,197,0,840.0,896.3854522828419,207.14099996257573,2715.4913999838755,565.0304568527919,3.4020563314905496,0.0,840,960,1100,1100,1400,1700,2200,2300,2700,2700,2700
