Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/asynch,116,0,480.0,515.7200413834352,178.63650002982467,1859.0503999730572,564.9396551724138,1.9749796723405777,0.0,480,570,620,640,810,1100,1500,1600,1900,1900,1900
,Aggregated,116,0,480.0,515.7200413834352,178.63650002982467,1859.0503999730572,564.9396551724138,1.9749796723405777,0.0,480,570,620,640,810,1100,1500,1600,1900,1900,1900
