Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/baseline,24,0,160.0,267.2696916658121,83.94340006634593,1017.1276000328362,99.66666666666667,0.42077595911529203,0.0,180,200,310,490,640,680,1000,1000,1000,1000,1000
,Aggregated,24,0,160.0,267.2696916658121,83.94340006634593,1017.1276000328362,99.66666666666667,0.42077595911529203,0.0,180,200,310,490,640,680,1000,1000,1000,1000,1000
