Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/baseline,140,0,170.0,204.89343643421307,67.80269998125732,1024.2919999873266,99.70714285714286,2.406541308132202,0.0,170,200,240,270,340,420,540,910,1000,1000,1000
,Aggregated,140,0,170.0,204.89343643421307,67.80269998125732,1024.2919999873266,99.70714285714286,2.406541308132202,0.0,170,200,240,270,340,420,540,910,1000,1000,1000
