Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/synch,2,0,36240.82750000525,42697.73759995587,36240.82750000525,49154.64769990649,1264.0,0.03987245124631878,0.0,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000
,Aggregated,2,0,36240.82750000525,42697.73759995587,36240.82750000525,49154.64769990649,1264.0,0.03987245124631878,0.0,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000
