Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/synch,12,10,24000.0,24766.12209165857,23268.675999948755,30905.909199966118,210.66666666666666,0.21283142090991744,0.1773595174249312,24000,24000,24000,24000,29000,31000,31000,31000,31000,31000,31000
,Aggregated,12,10,24000.0,24766.12209165857,23268.675999948755,30905.909199966118,210.66666666666666,0.21283142090991744,0.1773595174249312,24000,24000,24000,24000,29000,31000,31000,31000,31000,31000,31000
