Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/synch,1,0,52507.44219997432,52507.44219997432,52507.44219997432,52507.44219997432,1264.0,0.019031192572666628,0.0,53000,53000,53000,53000,53000,53000,53000,53000,53000,53000,53000
,Aggregated,1,0,52507.44219997432,52507.44219997432,52507.44219997432,52507.44219997432,1264.0,0.019031192572666628,0.0,53000,53000,53000,53000,53000,53000,53000,53000,53000,53000,53000
