Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/asynch,283,45,2600.0,2940.192285512143,82.30100001674145,9933.648800011724,475.17314487632507,4.79213648901327,0.7620005017865624,2600,3300,3900,4400,6100,7000,8600,9400,9900,9900,9900
,Aggregated,283,45,2600.0,2940.192285512143,82.30100001674145,9933.648800011724,475.17314487632507,4.79213648901327,0.7620005017865624,2600,3300,3900,4400,6100,7000,8600,9400,9900,9900,9900
