Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/baseline,28,0,95,99.3636321509257,42.52979997545481,164.6014000289142,99.03571428571429,0.4875462309110593,0.0,96,110,110,110,120,130,160,160,160,160,160
,Aggregated,28,0,95,99.3636321509257,42.52979997545481,164.6014000289142,99.03571428571429,0.4875462309110593,0.0,96,110,110,110,120,130,160,160,160,160,160
