Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/asynch,128,0,350.0,358.8263914034542,134.28189989645034,1015.3660000069067,564.9140625,2.170873630412439,0.0,350,400,440,460,550,620,770,790,1000,1000,1000
,Aggregated,128,0,350.0,358.8263914034542,134.28189989645034,1015.3660000069067,564.9140625,2.170873630412439,0.0,350,400,440,460,550,620,770,790,1000,1000,1000
