Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/synch,74,48,15000.0,13588.429979742441,542.8536999970675,21008.54499998968,445.5,1.2558378037519806,0.8145974943256091,15000,17000,19000,20000,20000,21000,21000,21000,21000,21000,21000
,Aggregated,74,48,15000.0,13588.429979742441,542.8536999970675,21008.54499998968,445.5,1.2558378037519806,0.8145974943256091,15000,17000,19000,20000,20000,21000,21000,21000,21000,21000,21000
