Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/baseline,143,0,97,104.08654125485491,35.9017999144271,400.9135999949649,99.02097902097903,2.483444374169115,0.0,97,110,120,120,140,170,340,360,400,400,400
,Aggregated,143,0,97,104.08654125485491,35.9017999144271,400.9135999949649,99.02097902097903,2.483444374169115,0.0,97,110,120,120,140,170,340,360,400,400,400
