Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/baseline,279,0,95,107.12659785208562,24.061999982222915,383.61659995280206,99.06451612903226,4.748813159721868,0.0,95,110,130,140,170,220,300,340,380,380,380
,Aggregated,279,0,95,107.12659785208562,24.061999982222915,383.61659995280206,99.06451612903226,4.748813159721868,0.0,95,110,130,140,170,220,300,340,380,380,380
