Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/asynch,26,0,230.0,259.3392846174538,53.57050010934472,504.94849996175617,564.9230769230769,0.43890690399332466,0.0,230,300,330,330,390,490,500,500,500,500,500
,Aggregated,26,0,230.0,259.3392846174538,53.57050010934472,504.94849996175617,564.9230769230769,0.43890690399332466,0.0,230,300,330,330,390,490,500,500,500,500,500
