Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/asynch,217,0,680.0,697.448370049596,156.16780007258058,1885.6057999655604,564.8847926267281,3.660268086202332,0.0,680,750,810,880,1100,1200,1400,1500,1900,1900,1900
,Aggregated,217,0,680.0,697.448370049596,156.16780007258058,1885.6057999655604,564.8847926267281,3.660268086202332,0.0,680,750,810,880,1100,1200,1400,1500,1900,1900,1900
