Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/synch,41,15,8600.0,9671.40179268005,2214.213200029917,19647.533899988048,804.0487804878048,0.6927023174343732,0.25342767711013653,8600,11000,12000,12000,18000,20000,20000,20000,20000,20000,20000
,Aggregated,41,15,8600.0,9671.40179268005,2214.213200029917,19647.533899988048,804.0487804878048,0.6927023174343732,0.25342767711013653,8600,11000,12000,12000,18000,20000,20000,20000,20000,20000,20000
