Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/synch,2,0,37000.0,37389.07949998975,36547.983999946155,38230.17500003334,1264.0,0.05229033095504166,0.0,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000
,Aggregated,2,0,37000.0,37389.07949998975,36547.983999946155,38230.17500003334,1264.0,0.05229033095504166,0.0,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000
