Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/asynch,119,0,420.0,448.55901932426013,172.6813999703154,1460.7743999222293,564.9159663865546,2.064909633375387,0.0,420,480,540,560,690,780,990,1500,1500,1500,1500
,Aggregated,119,0,420.0,448.55901932426013,172.6813999703154,1460.7743999222293,564.9159663865546,2.064909633375387,0.0,420,480,540,560,690,780,990,1500,1500,1500,1500
