Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/synch,4,0,48000.0,47859.023375000106,45468.6354000587,49555.027100024745,1264.0,0.08066473850758395,0.0,49000,49000,50000,50000,50000,50000,50000,50000,50000,50000,50000
,Aggregated,4,0,48000.0,47859.023375000106,45468.6354000587,49555.027100024745,1264.0,0.08066473850758395,0.0,49000,49000,50000,50000,50000,50000,50000,50000,50000,50000,50000
