Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/asynch,209,0,3700.0,4272.472018182153,521.7568998923525,12214.625900029205,565.4928229665072,3.5994280872373787,0.0,3700,4800,6000,6700,8300,9500,10000,11000,12000,12000,12000
,Aggregated,209,0,3700.0,4272.472018182153,521.7568998923525,12214.625900029205,565.4928229665072,3.5994280872373787,0.0,3700,4800,6000,6700,8300,9500,10000,11000,12000,12000,12000
