Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/synch,6,5,53000.0,51335.78719998089,42839.519100030884,53055.55939988699,210.66666666666666,0.11307895907443627,0.09423246589536356,53000,53000,53000,53000,53000,53000,53000,53000,53000,53000,53000
,Aggregated,6,5,53000.0,51335.78719998089,42839.519100030884,53055.55939988699,210.66666666666666,0.11307895907443627,0.09423246589536356,53000,53000,53000,53000,53000,53000,53000,53000,53000,53000,53000
