Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/baseline,246,0,320.0,392.8178800847306,86.82219998445362,1353.8866000017151,99.89024390243902,4.198375963887609,0.0,320,430,490,580,740,830,1000,1100,1400,1400,1400
,Aggregated,246,0,320.0,392.8178800847306,86.82219998445362,1353.8866000017151,99.89024390243902,4.198375963887609,0.0,320,430,490,580,740,830,1000,1100,1400,1400,1400
