Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/baseline,348,0,1700.0,2067.205943390339,260.5547000421211,7470.8581999875605,99.94540229885058,5.957183490059032,0.0,1700,2300,2800,3100,4100,5100,6000,6300,7500,7500,7500
,Aggregated,348,0,1700.0,2067.205943390339,260.5547000421211,7470.8581999875605,99.94540229885058,5.957183490059032,0.0,1700,2300,2800,3100,4100,5100,6000,6300,7500,7500,7500
