Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/asynch,25,0,320.0,335.48958798404783,175.63930002506822,626.1363999219611,564.92,0.431840991897957,0.0,320,350,390,410,490,500,630,630,630,630,630
,Aggregated,25,0,320.0,335.48958798404783,175.63930002506822,626.1363999219611,564.92,0.431840991897957,0.0,320,350,390,410,490,500,630,630,630,630,630
