Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/asynch,25,0,330.0,394.2882560007274,214.3685999326408,946.6761000221595,564.96,0.43497412917013767,0.0,330,410,480,560,660,720,950,950,950,950,950
,Aggregated,25,0,330.0,394.2882560007274,214.3685999326408,946.6761000221595,564.96,0.43497412917013767,0.0,330,410,480,560,660,720,950,950,950,950,950
