Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/asynch,118,0,460.0,536.6787711805586,187.31820001266897,1464.3955000210553,564.9406779661017,2.041077638365239,0.0,470,570,650,710,950,1100,1300,1400,1500,1500,1500
,Aggregated,118,0,460.0,536.6787711805586,187.31820001266897,1464.3955000210553,564.9406779661017,2.041077638365239,0.0,470,570,650,710,950,1100,1300,1400,1500,1500,1500
