Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/baseline,401,17,4000.0,4405.420223191471,159.04010005760938,10024.582199985161,95.67331670822942,6.885341122503614,0.2918972545699786,4000,5300,6100,6800,8600,9600,10000,10000,10000,10000,10000
,Aggregated,401,17,4000.0,4405.420223191471,159.04010005760938,10024.582199985161,95.67331670822942,6.885341122503614,0.2918972545699786,4000,5300,6100,6800,8600,9600,10000,10000,10000,10000,10000
