Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/asynch,7,1,640.0,6155.19338568473,510.9709999524057,30042.038399958983,484.2857142857143,0.12161086423647219,0.017372980605210312,640,950,9900,9900,30000,30000,30000,30000,30000,30000,30000
,Aggregated,7,1,640.0,6155.19338568473,510.9709999524057,30042.038399958983,484.2857142857143,0.12161086423647219,0.017372980605210312,640,950,9900,9900,30000,30000,30000,30000,30000,30000,30000
