Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/baseline,150,0,10,11.8714700133296,8.894564000001992,51.236439999911454,96.37333333333333,2.5404053560752384,0.0,10,10,11,11,16,22,41,48,51,51,51
,Aggregated,150,0,10,11.8714700133296,8.894564000001992,51.236439999911454,96.37333333333333,2.5404053560752384,0.0,10,10,11,11,16,22,41,48,51,51,51
