Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/asynch,146,0,21,28.00374747943202,13.89826600006927,199.310752999736,551.4657534246576,2.4722479234265724,0.0,21,28,31,33,45,53,110,140,200,200,200
GET,/result/[task_id],112,0,5,6.665130133991885,3.222851999453269,38.91839100015204,960.3214285714286,1.8965189549573707,0.0,5,6,7,7,9,14,24,35,39,39,39
POLL,tier2_completion,112,0,2003.9880275726318,2007.731203522001,2003.9880275726318,2049.5307445526123,960.3214285714286,1.8965189549573707,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
,Aggregated,370,0,21,620.8133418958603,3.222851999453269,2049.5307445526123,798.9891891891892,6.265285833341314,0.0,22,48,2000,2000,2000,2000,2000,2000,2000,2000,2000
