Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/baseline,30,0,11,11.690670466668962,9.80317899984584,21.142132000022684,96.0,0.5146772052309567,0.0,11,12,12,13,15,18,21,21,21,21,21
,Aggregated,30,0,11,11.690670466668962,9.80317899984584,21.142132000022684,96.0,0.5146772052309567,0.0,11,12,12,13,15,18,21,21,21,21,21
