Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/synch,114,0,330,574.4981258245756,14.5302979999542,3018.2566489997953,1071.719298245614,1.9347396911159445,0.0,340,620,780,990,1600,2200,2500,2600,3000,3000,3000
,Aggregated,114,0,330,574.4981258245756,14.5302979999542,3018.2566489997953,1071.719298245614,1.9347396911159445,0.0,340,620,780,990,1600,2200,2500,2600,3000,3000,3000
