Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/asynch,146,0,22,26.563557568470184,13.769916999990528,107.67820399996708,538.8835616438356,2.4790376565546652,0.0,23,29,32,33,43,50,68,80,110,110,110
GET,/result/[task_id],91,0,5,6.758649472550922,3.2233720003205235,64.00962899988372,1004.5274725274726,1.5451536078525654,0.0,5,5,6,6,11,22,27,64,64,64,64
POLL,tier2_completion,90,0,2003.5746097564697,2029.9932108985054,2003.5746097564697,4069.1699981689453,1014.8555555555556,1.5281738978761634,0.0,2000,2000,2000,2000,2000,2000,2000,4100,4100,4100,4100
,Aggregated,327,0,23,572.4547568436217,3.2233720003205235,4069.1699981689453,799.4678899082569,5.552365162283394,0.0,23,39,2000,2000,2000,2000,2000,2000,4100,4100,4100
