Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/synch,27,0,250,386.3942779629623,15.262275000168302,2159.821571000066,1099.5555555555557,0.45738306598266687,0.0,250,420,480,480,1200,1300,2200,2200,2200,2200,2200
,Aggregated,27,0,250,386.3942779629623,15.262275000168302,2159.821571000066,1099.5555555555557,0.45738306598266687,0.0,250,420,480,480,1200,1300,2200,2200,2200,2200,2200
