Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/asynch,903,42,950,988.4986408294632,13.371566999921924,3297.0704760000444,521.8527131782946,15.279907691595662,0.7106933810044493,950,1200,1400,1500,1800,2100,2500,2600,3300,3300,3300
GET,/result/[task_id],2586,0,900,972.7104482134536,3.376589999788848,3427.8947140001037,122.36272235112142,43.758406744702526,0.0,900,1200,1400,1500,1800,2200,2600,3100,3400,3400,3400
POLL,tier2_completion,142,0,23000,23457.205308994777,2005.1333904266357,44550.42243003845,995.6338028169014,2.4028204786340908,0.0,23000,34000,34000,35000,43000,43000,44000,44000,45000,45000,45000
,Aggregated,3631,42,940,1855.953358751385,3.376589999788848,44550.42243003845,255.86422473147894,61.44113491493228,0.7106933810044493,940,1200,1400,1600,2000,2800,23000,34000,44000,45000,45000
