Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/synch,179,0,4300,5380.781986318468,20.709505999548128,22550.454340000215,1085.1899441340781,3.073256462012616,0.0,4300,6400,7300,8800,11000,14000,17000,21000,23000,23000,23000
,Aggregated,179,0,4300,5380.781986318468,20.709505999548128,22550.454340000215,1085.1899441340781,3.073256462012616,0.0,4300,6400,7300,8800,11000,14000,17000,21000,23000,23000,23000
