Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/asynch,341,8,61,2201.6023721817996,17.081943999983196,30006.451553999796,536.5630498533725,5.771106826950578,0.13539253552963232,61,83,96,110,220,28000,30000,30000,30000,30000,30000
GET,/result/[task_id],769,0,29,2637.595886318593,2.743525000369118,10034.256289999576,248.75032509752927,13.014607477785907,0.0,29,110,4800,10000,10000,10000,10000,10000,10000,10000,10000
POLL,tier2_completion,159,0,32000,25255.501475724035,2004.4386386871338,48492.45071411133,1001.188679245283,2.6909266436514425,0.0,32000,38000,38000,38000,48000,48000,48000,48000,48000,48000,48000
,Aggregated,1269,8,60,5354.359637614749,2.743525000369118,48492.45071411133,420.3672182821119,21.476640948387928,0.13539253552963232,60,180,9300,10000,12000,34000,39000,48000,48000,48000,48000
