Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/synch,119,0,360,582.7704179748117,14.751780000096915,2561.6524299998673,1097.1176470588234,2.034682726382089,0.0,360,620,870,1000,1400,1900,2300,2400,2600,2600,2600
,Aggregated,119,0,360,582.7704179748117,14.751780000096915,2561.6524299998673,1097.1176470588234,2.034682726382089,0.0,360,620,870,1000,1400,1900,2300,2400,2600,2600,2600
