Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/baseline,729,0,11,14.499495775031088,9.043798999755381,69.48809699997582,96.38957475994513,12.347338301228964,0.0,11,13,15,17,23,31,45,52,69,69,69
,Aggregated,729,0,11,14.499495775031088,9.043798999755381,69.48809699997582,96.38957475994513,12.347338301228964,0.0,11,13,15,17,23,31,45,52,69,69,69
