Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/asynch,599,44,400,1455.7916737262128,1.8413529996905709,30016.40566900005,509.0968280467446,10.221365566507854,0.7508181718302932,400,750,990,1100,1600,2200,30000,30000,30000,30000,30000
GET,/result/[task_id],1708,0,480,2627.1051865784666,1.9007390001206659,10046.323686000505,97.66276346604215,29.1453963065032,0.0,480,1000,1700,10000,10000,10000,10000,10000,10000,10000,10000
POLL,tier2_completion,80,0,13000,12942.363092303276,2004.2719841003418,23528.034687042236,960.1,1.3651239487823512,0.0,14000,16000,21000,21000,22000,23000,23000,24000,24000,24000,24000
,Aggregated,2387,44,490,2678.8872721501,1.8413529996905709,30016.40566900005,229.81357352325094,40.731885821793405,0.7508181718302932,490,990,1500,2700,10000,10000,15000,23000,30000,30000,30000
