Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/baseline,30,0,10,10.566916266687562,9.013106000111293,23.365922000039063,96.53333333333333,0.5237738134297469,0.0,10,10,10,10,13,15,23,23,23,23,23
,Aggregated,30,0,10,10.566916266687562,9.013106000111293,23.365922000039063,96.53333333333333,0.5237738134297469,0.0,10,10,10,10,13,15,23,23,23,23,23
