Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/baseline,31,0,10,11.852766870964432,9.55440699999599,27.533989000176007,96.2258064516129,0.5307850833740902,0.0,10,11,12,13,16,19,28,28,28,28,28
,Aggregated,31,0,10,11.852766870964432,9.55440699999599,27.533989000176007,96.2258064516129,0.5307850833740902,0.0,10,11,12,13,16,19,28,28,28,28,28
