Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/baseline,1372,0,10,13.8223172653105,8.315374000176234,135.5402280000817,96.4067055393586,23.2513789718446,0.0,10,12,14,16,20,28,42,51,130,140,140
,Aggregated,1372,0,10,13.8223172653105,8.315374000176234,135.5402280000817,96.4067055393586,23.2513789718446,0.0,10,12,14,16,20,28,42,51,130,140,140
