Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/asynch,661,2,180,226.18741564901265,16.22479299931001,1141.237595000348,547.7261724659606,11.184030006708316,0.03383972770562274,180,250,320,360,480,590,730,850,1100,1100,1100
GET,/result/[task_id],2239,0,41,140.01200720723915,1.1138859999846318,1136.1949659994934,122.24207235372934,37.88357516644466,0.0,41,140,220,270,410,540,700,780,1100,1100,1100
POLL,tier2_completion,122,0,19000,22007.357837723903,2006.422519683838,40003.46398353577,953.0737704918033,2.0642233900429874,0.0,19000,29000,29000,39000,39000,39000,40000,40000,40000,40000,40000
,Aggregated,3022,2,85,1041.6593057853463,1.1138859999846318,40003.46398353577,248.84910655195236,51.13182856319597,0.03383972770562274,85,210,270,350,520,780,19000,29000,40000,40000,40000
