Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/asynch,299,0,44,47.795848548474375,16.297746000418556,121.97669999932259,544.2809364548496,5.060869754568638,0.0,44,53,60,63,74,89,99,110,120,120,120
GET,/result/[task_id],619,0,6,7.568104518556004,2.497369000593608,85.04794700002094,292.59773828756056,10.477185210963166,0.0,6,7,8,9,13,18,22,33,85,85,85
POLL,tier2_completion,148,0,7000,8322.880994629215,2004.0364265441895,18325.098752975464,985.0878378378378,2.5050458985824697,0.0,7000,12000,12000,12000,12000,12000,18000,18000,18000,18000,18000
,Aggregated,1066,0,11,1173.3227041445637,2.497369000593608,18325.098752975464,459.33489681050656,18.043100864114272,0.0,11,36,51,62,7000,12000,12000,12000,18000,18000,18000
