Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/asynch,885,37,630,1076.4410464305265,5.609310999716399,30003.05791900064,522.4033898305084,14.975695291846035,0.6261025150263314,630,860,1000,1100,1500,2000,2600,26000,30000,30000,30000
GET,/result/[task_id],2434,0,520,834.420000519718,4.402344999107299,10011.213187000976,124.22391125718981,41.187392474975425,0.0,520,780,900,1000,1400,2000,10000,10000,10000,10000,10000
POLL,tier2_completion,140,0,23000,23542.039464201247,2006.220817565918,45211.44151687622,985.4357142857143,2.369036543342876,0.0,23000,33000,33000,35000,43000,43000,45000,45000,45000,45000,45000
,Aggregated,3459,37,580,1815.413163441512,4.402344999107299,45211.44151687622,260.9566348655681,58.532124310164335,0.6261025150263314,580,840,1000,1100,1900,10000,26000,33000,44000,45000,45000
