Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/synch,146,20,9500,11641.642281335662,34.60294300020905,30012.459691000004,904.1027397260274,2.544078123749044,0.3485038525683622,9500,13000,15000,19000,30000,30000,30000,30000,30000,30000,30000
,Aggregated,146,20,9500,11641.642281335662,34.60294300020905,30012.459691000004,904.1027397260274,2.544078123749044,0.3485038525683622,9500,13000,15000,19000,30000,30000,30000,30000,30000,30000,30000
