Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/synch,179,17,7300,9982.662843508382,41.628508000030706,30007.052563999423,967.0446927374302,3.1403843465575627,0.2982487926898244,7300,11000,15000,17000,30000,30000,30000,30000,30000,30000,30000
,Aggregated,179,17,7300,9982.662843508382,41.628508000030706,30007.052563999423,967.0446927374302,3.1403843465575627,0.2982487926898244,7300,11000,15000,17000,30000,30000,30000,30000,30000,30000,30000
