Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/asynch,33,0,17,16.900563181810536,13.712945000406762,24.700103999748535,542.2424242424242,0.5618642737702566,0.0,17,17,17,18,21,23,25,25,25,25,25
GET,/result/[task_id],22,0,4,5.753064818236453,3.496473999803129,22.457297999608272,976.7272727272727,0.37457618251350444,0.0,4,5,6,6,7,11,22,22,22,22,22
POLL,tier2_completion,22,0,2004.429578781128,2006.7366469990122,2004.429578781128,2025.8946418762207,976.7272727272727,0.37457618251350444,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
,Aggregated,77,0,17,582.2401590257042,3.496473999803129,2025.8946418762207,790.5194805194806,1.3110166387972655,0.0,17,21,2000,2000,2000,2000,2000,2000,2000,2000,2000
