Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict/baseline,150,0,11,12.138266673349184,8.909399999993184,47.25001799988604,96.47333333333333,2.5618297443645357,0.0,11,11,12,13,15,21,32,41,47,47,47
,Aggregated,150,0,11,12.138266673349184,8.909399999993184,47.25001799988604,96.47333333333333,2.5618297443645357,0.0,11,11,12,13,15,21,32,41,47,47,47
